title,company,location,region,employment_type,job_id,posted_date,apply_url,scraped_at,skills,predicted_min,predicted_max,salary_label,engpassberufe_info,is_engpassberuf,language_info,language_level,international_friendly
Mathematiker/in,HUK-COBURG VVaG,Coburg,Bayern,,10000-1205210673-S,2026-03-06,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1205210673-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r""]}",56925,96140,€57k - €96k,"{""title"": ""Mathematiker/in"", ""is_engpassberuf"": true, ""category"": ""Mathematics & Science"", ""matched_role"": ""mathematiker"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Mathematiker/in"", ""company"": ""HUK-COBURG VVaG"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Beamter/Beamtin - Länder (höherer Dienst),Landesrechnungshof Nordrhein-Westfalen,Düsseldorf,Nordrhein-Westfalen,,15643-01-d0VCas-S,2026-06-17,https://www.arbeitsagentur.de/jobsuche/jobdetail/15643-01-d0VCas-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r""]}",42840,73440,€43k - €73k,"{""title"": ""Beamter/Beamtin - Länder (höherer Dienst)"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Beamter/Beamtin - Länder (höherer Dienst)"", ""company"": ""Landesrechnungshof Nordrhein-Westfalen"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""B2"", ""label"": ""B2 — Upper Intermediate"", ""description"": ""Good German required for professional communication"", ""emoji"": ""🟠"", ""score"": 3, ""reasons"": [""Role type typically requires German""], ""international_friendly"": false}",B2,False
Data Scientist,Zalando SE,Berlin,Berlin,,18251-29683-S,2026-04-30,https://www.arbeitsagentur.de/jobsuche/jobdetail/18251-29683-S,2026-06-06 22:29:46,"{""Programming Languages"": [""python"", ""r"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",63525,109725,€64k - €110k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Zalando SE"", ""region"": ""Berlin"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -4, ""reasons"": [""Company (Zalando SE) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally"", ""Berlin has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A1,True
Leiter/in - Asset Management,50Hertz Transmission GmbH AD Berlin,Berlin,Berlin,,10001-1003112986-S,2026-06-05,https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1003112986-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r""]}",44100,75600,€44k - €76k,"{""title"": ""Leiter/in - Asset Management"", ""is_engpassberuf"": false, ""category"": null, ""matched_role"": null, ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 0, ""visa_info"": ""Not on shortage occupation list. Standard EU Blue Card threshold: €58,400/year."", ""badge"": ""⚪ Standard occupation""}",False,"{""title"": ""Leiter/in - Asset Management"", ""company"": ""50Hertz Transmission GmbH AD Berlin"", ""region"": ""Berlin"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Berlin has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Engineer,expertum GmbH,Hamburg,Hamburg,,12438-13767429-S,2026-06-15,https://www.arbeitsagentur.de/jobsuche/jobdetail/12438-13767429-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql"", ""scala""], ""Data & Analytics"": [""spark"", ""kafka"", ""airflow"", ""hadoop""], ""Cloud & DevOps"": [""aws"", ""docker"", ""git""]}",63800,107800,€64k - €108k,"{""title"": ""Data Engineer"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data engineer"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Engineer"", ""company"": ""expertum GmbH"", ""region"": ""Hamburg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Engineer) commonly uses English internationally"", ""Hamburg has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,Rheinmetall AG,Bremen,Bremen,,15939-BB-633097-7878-9999-S,2026-03-18,https://www.arbeitsagentur.de/jobsuche/jobdetail/15939-BB-633097-7878-9999-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",55000,95000,€55k - €95k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Rheinmetall AG"", ""region"": ""Bremen"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -3, ""reasons"": [""Company (Rheinmetall AG) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A1,True
Data Scientist,Heynberg GmbH,München,Bayern,,16788-631-1769466-0-S,2026-04-30,https://www.arbeitsagentur.de/jobsuche/jobdetail/16788-631-1769466-0-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",63250,109250,€63k - €109k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Heynberg GmbH"", ""region"": ""Bayern"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -2, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": true}",A2,True
Data Scientist,drjve AG,Köln,Nordrhein-Westfalen,,17338-eb8f33260017a544b2-S,2026-05-25,https://www.arbeitsagentur.de/jobsuche/jobdetail/17338-eb8f33260017a544b2-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",56100,96900,€56k - €97k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""drjve AG"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,ARAG Krankenversicherungs-AG,München,Bayern,,14244-BB-439968-7878-2218-S,2026-06-03,https://www.arbeitsagentur.de/jobsuche/jobdetail/14244-BB-439968-7878-2218-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",63250,109250,€63k - €109k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""ARAG Krankenversicherungs-AG"", ""region"": ""Bayern"", ""language_level"": ""B1"", ""label"": ""B1 — Intermediate"", ""description"": ""Basic German needed for daily communication"", ""emoji"": ""🟡"", ""score"": 1, ""reasons"": [""Company sector typically requires German"", ""Role type (Data Scientist) commonly uses English internationally"", ""Bayern has high concentration of English-speaking workplaces""], ""international_friendly"": false}",B1,False
Data Scientist,CreditPlus Bank AG,Stuttgart,Baden-Württemberg,,19381-0064260128-S,2026-04-22,https://www.arbeitsagentur.de/jobsuche/jobdetail/19381-0064260128-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",61600,106400,€62k - €106k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""CreditPlus Bank AG"", ""region"": ""Baden-Württemberg"", ""language_level"": ""A2"", ""label"": ""A2 — Elementary"", ""description"": ""Basic German helpful but not required"", ""emoji"": ""🟢"", ""score"": -1, ""reasons"": [""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A2,True
Data Scientist,Siemens Energy Global GmbH & Co. KG,Mülheim an der Ruhr,Nordrhein-Westfalen,,15170-444308484-S,2026-04-01,https://www.arbeitsagentur.de/jobsuche/jobdetail/15170-444308484-S,2026-06-06 22:29:46,"{""Programming Languages"": [""r"", ""python"", ""sql""], ""ML & AI Frameworks"": [""scikit-learn"", ""tensorflow"", ""pytorch""], ""Data & Analytics"": [""pandas"", ""numpy"", ""tableau""], ""Data Science Skills"": [""machine learning"", ""statistik"", ""deep learning""]}",67320,116280,€67k - €116k,"{""title"": ""Data Scientist"", ""is_engpassberuf"": true, ""category"": ""IT & Data"", ""matched_role"": ""data scientist"", ""eu_blue_card_eligible"": false, ""chancenkarte_points"": 2, ""visa_info"": ""This role is a shortage occupation. EU Blue Card threshold: €45,300/year. Chancenkarte bonus: +2 points."", ""badge"": ""🔴 Engpassberuf""}",True,"{""title"": ""Data Scientist"", ""company"": ""Siemens Energy Global GmbH & Co. KG"", ""region"": ""Nordrhein-Westfalen"", ""language_level"": ""A1"", ""label"": ""A1 — Beginner"", ""description"": ""No German required — English fully sufficient"", ""emoji"": ""🟢"", ""score"": -3, ""reasons"": [""Company (Siemens Energy Global GmbH & Co. KG) is known to work in English"", ""Role type (Data Scientist) commonly uses English internationally""], ""international_friendly"": true}",A1,True
